countermine.n.01	(military) a tunnel dug to defeat similar activities by the enemy	DESTROY
decomposition.n.04	(biology) the process of decay caused by bacterial or fungal action	DESTROY
demolition.n.02	the act of demolishing	DESTROY
razing.n.02	complete destruction of a building	DESTROY
pulverization.n.03	annihilation by pulverizing something	DESTROY
devastation.n.03	an event that results in total destruction	DESTROY
ruin.n.04	an event that results in destruction	DESTROY
ravaging.n.01	plundering with excessive damage and destruction	DESTROY
plundering.n.01	the act of stealing valuable things from a place	STEAL_DEPRIVE
aggression.n.03	violent action that is hostile and usually unprovoked	ATTACK_BOMB
ravage.n.01	(usually plural) a destructive action	DESTROY
bane.n.01	something causing misery or death	DESTROY
rape.n.02	the act of despoiling a country in warfare	DESTROY
spoil.n.03	the act of stripping and taking by force	STEAL_DEPRIVE
digestion.n.01	the process of decomposing organic matter (as in sewage) by bacteria or by chemical action or heat	DESTROY
dissolving.n.01	the process of going into solution	DESTROY
liquefaction.n.01	the conversion of a solid or a gas into a liquid	CHANGE-APPEARANCE/STATE
downfall.n.01	failure that results in a loss of position or reputation	DESTROY
self-destruction.n.02	the act of destroying yourself	DESTROY
suicide.n.01	the act of killing yourself	DESTROY
shipwreck.n.02	an irretrievable loss	DESTROY
subversion.n.02	the act of subverting; as overthrowing or destroying a legally constituted government	DESTROY
overthrow.n.01	the termination of a ruler or institution (especially by force)	OPPOSE_REBEL_DISSENT
washout.n.02	the erosive process of washing away soil or gravel by water (as from a roadway)	DESTROY
erosion.n.01	(geology) the mechanical process of wearing or grinding something down (as by particles washing over it)	REDUCE_DIMINISH
drain.n.04	a gradual depletion of energy or resources	CONSUME_SPEND
spending.n.01	the act of spending or disbursing money	CONSUME_SPEND
payment.n.02	the act of paying money	PAY
expending.n.01	the act of spending money for goods or services	CONSUME_SPEND
consumption.n.03	(economics) the utilization of economic goods to satisfy needs or in manufacturing	CONSUME_SPEND
consumption.n.04	the act of consuming something	CONSUME_SPEND
spree.n.01	a brief indulgence of your impulses	ENJOY
progress.n.03	a movement forward	GO-FORWARD
approach.n.05	the event of one object coming closer to another	GO-FORWARD
approach.n.02	the act of drawing spatially closer to something	GO-FORWARD
billow.n.01	a large sea wave	RAISE
rush.n.02	a sudden forceful flow	GO-FORWARD
heave.n.01	an upward movement (especially a rhythmical rising and falling)	GO-FORWARD
brachiation.n.01	swinging by the arms from branch to branch	GO-FORWARD
closing.n.03	approaching a particular destination; a coming closer; a narrowing of a gap	GO-FORWARD
commutation.n.01	the travel of a commuter	GO-FORWARD
convergence.n.04	the act of converging (coming closer)	COMBINE_MIX_UNITE
spiral.n.06	flying downward in a helical path with a large radius	GO-FORWARD
flit.n.01	a sudden quick movement	TRAVEL
slowdown.n.01	the act of slowing down or falling behind	SLOW-DOWN
floating.n.01	the act of someone who floats on the water	GO-FORWARD
swimming.n.01	the act of swimming; :	DIP_DIVE
flotation.n.01	the phenomenon of floating (remaining on the surface of a liquid without sinking)	MOVE-SOMETHING
flux.n.02	a flow or discharge	GO-FORWARD
foot.n.07	travel by walking	GO-FORWARD
gravity.n.01	(physics) the force of attraction between all masses in the universe; especially the attraction of the earth's mass for bodies near its surface; ; ; --Albert Einstein	GO-FORWARD
attraction.n.01	the force by which one object attracts another	ATTRACT_SUCK
gravitation.n.02	movement downward resulting from gravitational attraction	GO-FORWARD
jet.n.02	the occurrence of a sudden discharge (as of liquid)	WET
headway.n.02	forward movement	GO-FORWARD
lurch.n.04	the act of moving forward suddenly	GO-FORWARD
hurl.n.01	a violent throw	THROW
drive.n.01	the act of applying force to propel something	DRIVE-BACK
stab.n.02	a strong blow with a knife or other sharp pointed instrument	CUT
march.n.04	a procession of people walking together	MOVE-SOMETHING
migration.n.04	the periodic passage of groups of animals (especially birds or fishes) from one region to another for feeding or breeding	GO-FORWARD
ocean_trip.n.01	an act of traveling by water	GO-FORWARD
voyage.n.02	a journey to some distant place	GO-FORWARD
cruise.n.01	an ocean trip taken for pleasure	TRAVEL
navigation.n.02	ship traffic	GO-FORWARD
pounce.n.01	the act of pouncing	GO-FORWARD
swoop.n.03	a swift descent through the air	GO-FORWARD
resettlement.n.01	the transportation of people (as a family or colony) to a new settlement (as after an upheaval of some kind)	MOVE-SOMETHING
sweep.n.06	a movement in an arc	MOVE-SOMETHING
shamble.n.01	walking with a slow dragging motion without lifting your feet	GO-FORWARD
skid.n.03	an unexpected slide	GO-FORWARD
slide.n.02	(geology) the descent of a large mass of earth or rocks or snow etc.	GO-FORWARD
descent.n.01	a movement downward	LOWER
slider.n.04	a fastball that curves slightly away from the side from which it was thrown	GO-FORWARD
stealth.n.01	avoiding detection by moving carefully	GO-FORWARD
concealment.n.03	the activity of keeping something secret	CLOUD_SHADOW_HIDE
slip.n.14	a flight maneuver; aircraft slides sideways in the air	GO-FORWARD
wading.n.01	walking with your feet in shallow water	GO-FORWARD
walk.n.06	a slow gait of a horse in which two feet are always on the ground	GO-FORWARD
catching.n.03	becoming infected	CONTRACT-AN-ILLNESS_INFECT
infection.n.04	an incident in which an infectious disease is transmitted	CONTRACT-AN-ILLNESS_INFECT
infection.n.03	(medicine) the invasion of the body by pathogenic microorganisms and their multiplication which can lead to tissue damage and disease	CONTRACT-AN-ILLNESS_INFECT
ulceration.n.02	the process of ulcer formation; the process of becoming ulcerated	CONTRACT-AN-ILLNESS_INFECT
visitation.n.02	any disaster or catastrophe	CONTRACT-AN-ILLNESS_INFECT
ablation.n.02	the erosive process that reduces the size of glaciers	CORRODE_WEAR-AWAY_SCRATCH
abrasion.n.02	erosion by friction	CORRODE_WEAR-AWAY_SCRATCH
rubdown.n.01	the act of rubbing down, usually for relaxation or medicinal purposes	TOUCH
rust.n.03	the formation of reddish-brown ferric oxides on iron by low-temperature oxidation in the presence of water	CORRODE_WEAR-AWAY_SCRATCH
grazing.n.02	the act of brushing against while passing	TOUCH
sandblast.n.01	a blast of wind laden with sand	CORRODE_WEAR-AWAY_SCRATCH
snuffle.n.01	the act of breathing heavily through the nose (as when the nose is congested)	BREATH_BLOW
wailing.n.01	loud cries made while weeping	CRY
sob.n.03	convulsive gasp made while weeping	CRY
lacrimation.n.01	shedding tears	CRY
knockdown.n.01	a blow that knocks the opponent off his feet	KNOCK-DOWN
fell.n.03	the act of felling something (as a tree)	KNOCK-DOWN
knockout.n.02	a blow that renders the opponent unconscious	KNOCK-DOWN
sprinkle.n.02	the act of sprinkling or splashing water	WET
watering.n.02	wetting with water	WET
moistening.n.01	the act of making something slightly wet	WET
downpour.n.01	a heavy rain	FILL
rain.n.01	water falling in drops from vapor condensed in the atmosphere	METEOROLOGICAL
precipitation.n.03	the falling to earth of any form of water (rain or snow or hail or sleet or mist)	METEOROLOGICAL
drenching.n.01	the act of making something completely wet	WET
hydration.n.01	the process of combining with water; usually reversible	WET
soak.n.01	the process of becoming softened and saturated as a consequence of being immersed in water (or other liquid)	WET
irrigation.n.01	supplying dry land with water by means of ditches etc	WET
irrigation.n.02	(medicine) cleaning a wound or body organ by flushing or washing out with water or a medicated solution	WET
perfusion.n.01	pumping a liquid into an organ or tissue (especially by way of blood vessels)	WET
spatter.n.02	the act of splashing a (liquid) substance on a surface	WET
painting.n.03	the act of applying paint to a surface	PAINT
application.n.03	the work of applying something	PUT_APPLY_PLACE_PAVE
splash.n.01	the sound like water splashing	WET
splash.n.06	the act of scattering water about haphazardly	WET
swash.n.01	the movement or sound of water	WET
spritz.n.01	a quick squirt of some liquid (usually carbonated water)	WET
bicker.n.01	a quarrel about petty points	QUARREL_POLEMICIZE
quarrel.n.01	an angry dispute	QUARREL_POLEMICIZE
representation.n.03	the act of representing; standing in for someone or some group and speaking with authority in their behalf	ARGUE-IN-DEFENSE
sparring.n.01	an argument in which the participants are trying to gain some advantage	ARGUE-IN-DEFENSE
fight.n.04	an intense verbal dispute	RESIST
confrontation.n.04	the act of hostile groups opposing each other	SEE
stand.n.12	a defensive effort	RESIST
resistance.n.04	the military action of resisting the enemy's advance	RESIST
execution.n.06	the act of accomplishing some aim or executing some order	CARRY-OUT-ACTION
fulfillment.n.02	the act of consummating something (a desire or promise etc)	CARRY-OUT-ACTION
consummation.n.02	the act of bringing to completion or fruition	AMELIORATE
pursuance.n.02	the continuance of something begun with a view to its completion	CARRY-OUT-ACTION
extemporization.n.01	a performance given extempore without planning or preparation	CARRY-OUT-ACTION
improvisation.n.02	an unplanned expedient	CARRY-OUT-ACTION
occupation.n.03	any activity that occupies a person's attention	CAUSE-MENTAL-STATE
collaboration.n.01	act of working jointly	CARRY-OUT-ACTION
decay.n.05	the spontaneous disintegration of a radioactive substance along with the emission of ionizing radiation	CARRY-OUT-ACTION
performance.n.03	the act of performing; of doing something successfully; using knowledge as distinguished from merely possessing it	CARRY-OUT-ACTION
pastime.n.01	a diversion that occupies one's time and thoughts (usually pleasantly)	CARRY-OUT-ACTION
execution.n.04	(law) the completion of a legal instrument (such as a contract or deed) by signing it (and perhaps sealing and delivering it) so that it becomes legally binding and enforceable	CARRY-OUT-ACTION
subscription.n.04	the act of signing your name; writing your signature (as on a document)	WRITE
handwriting.n.02	the activity of writing by hand	WRITE
writing.n.05	the activity of putting something in written form	WRITE
hyperventilation.n.01	an increased depth and rate of breathing greater than demanded by the body needs; can cause dizziness and tingling of the fingers and toes and chest pain if continued	BREATH_BLOW
diversification.n.01	the act of introducing variety (especially in investments or in the variety of goods and services offered)	DIVERSIFY
deviation.n.04	deviate behavior	DIVERSIFY
variation.n.02	an activity that varies from a norm or standard	DIVERSIFY
discrepancy.n.02	an event that departs from expectations	DIVERSIFY
digression.n.03	wandering from the main path of a journey	DIVERSIFY
specialization.n.03	(biology) the structural adaptation of some body part for a particular function	AMELIORATE
dissimilation.n.01	a linguistic process by which one of two similar sounds in a word becomes less like the other	DIVERSIFY
radiation.n.05	the spread of a group of organisms into new habitats	DIVERSIFY
variation.n.11	the act of changing or altering something slightly but noticeably from the norm or standard	DIVERSIFY
barter.n.01	an equal exchange	CHANGE-HANDS
exchange.n.08	reciprocal transfer of equivalent sums of money (especially the currencies of different countries)	CONVERT
conveyance.n.04	act of transferring property title from one person to another	CHANGE-HANDS
transfer.n.06	transferring ownership	GIVE_GIFT
secularization.n.02	transfer of property from ecclesiastical to civil possession	CHANGE-HANDS
deal.n.01	a particular instance of buying or selling	SELL
trade.n.01	the commercial exchange (buying and selling on domestic or international markets) of goods and services	NEGOTIATE
